'Crank Angle'	'ini_cylinder:comb:accumulated_heat_release',&	'ini_cylinder:comb:burnt_fuel_mass_fraction',&	'ini_cylinder:comb:lower_calorific_value',&	'ini_cylinder:comb:mean_reaction_progress_variable',&	'ini_cylinder:comb:mixture_fraction',&	'ini_cylinder:comb:products_mass_fraction',&	'ini_cylinder:comb:rate_of_heat_release',&	'ini_cylinder:comb:residual_gas_fraction',&	'ini_cylinder:comb:residual_gas_mass',&	'ini_cylinder:comb:total_equivalence_ratio',&	'ini_cylinder:emission:mean_no_mass_fraction',&	'ini_cylinder:emission:mean_no_reaction_rate',&	'ini_cylinder:flow:mass_flow',&	'ini_cylinder:flow:mass',&	'ini_cylinder:flow:mean_dissipation_rate',&	'ini_cylinder:flow:mean_passive_scalar',&	'ini_cylinder:flow:mean_pressure',&	'ini_cylinder:flow:mean_temperature',&	'ini_cylinder:flow:mean_turbulence_kinetic_energy',&	'ini_cylinder:flow:mean_turbulent_time_scale',&	'ini_cylinder:flow:volume',&	'ini_cylinder:formula:druck_br',&	'ini_cylinder:species:mean_ch4_mass_fraction',&	'ini_cylinder:species:mean_ch4_mole_fraction',&	'ini_cylinder:species:mean_co_mass_fraction',&	'ini_cylinder:species:mean_co_mole_fraction',&	'ini_cylinder:species:mean_co2_mass_fraction',&	'ini_cylinder:species:mean_co2_mole_fraction',&	'ini_cylinder:species:mean_h2_mass_fraction',&	'ini_cylinder:species:mean_h2_mole_fraction',&	'ini_cylinder:species:mean_h2o_mass_fraction',&	'ini_cylinder:species:mean_h2o_mole_fraction',&	'ini_cylinder:species:mean_n2_mass_fraction',&	'ini_cylinder:species:mean_n2_mole_fraction',&	'ini_cylinder:species:mean_o2_mass_fraction',&	'ini_cylinder:species:mean_o2_mole_fraction',&	'ini_intake_ports:flow:mass_flow',&	'ini_intake_ports:flow:mass',&	'ini_intake_ports:flow:mean_dissipation_rate',&	'ini_intake_ports:flow:mean_passive_scalar',&	'ini_intake_ports:flow:mean_pressure',&	'ini_intake_ports:flow:mean_temperature',&	'ini_intake_ports:flow:mean_turbulence_kinetic_energy',&	'ini_intake_ports:flow:mean_turbulent_time_scale',&	'ini_intake_ports:flow:volume',&	'ini_intake_ports:species:mean_ch4_mass_fraction',&	'ini_intake_ports:species:mean_ch4_mole_fraction',&	'ini_intake_ports:species:mean_co_mass_fraction',&	'ini_intake_ports:species:mean_co_mole_fraction',&	'ini_intake_ports:species:mean_co2_mass_fraction',&	'ini_intake_ports:species:mean_co2_mole_fraction',&	'ini_intake_ports:species:mean_h2_mass_fraction',&	'ini_intake_ports:species:mean_h2_mole_fraction',&	'ini_intake_ports:species:mean_h2o_mass_fraction',&	'ini_intake_ports:species:mean_h2o_mole_fraction',&	'ini_intake_ports:species:mean_n2_mass_fraction',&	'ini_intake_ports:species:mean_n2_mole_fraction',&	'ini_intake_ports:species:mean_o2_mass_fraction',&	'ini_intake_ports:species:mean_o2_mole_fraction',&	'ini_outlet_ports:flow:mass_flow',&	'ini_outlet_ports:flow:mass',&	'ini_outlet_ports:flow:mean_dissipation_rate',&	'ini_outlet_ports:flow:mean_passive_scalar',&	'ini_outlet_ports:flow:mean_pressure',&	'ini_outlet_ports:flow:mean_temperature',&	'ini_outlet_ports:flow:mean_turbulence_kinetic_energy',&	'ini_outlet_ports:flow:mean_turbulent_time_scale',&	'ini_outlet_ports:flow:volume',&	'ini_outlet_ports:species:mean_ch4_mass_fraction',&	'ini_outlet_ports:species:mean_ch4_mole_fraction',&	'ini_outlet_ports:species:mean_co_mass_fraction',&	'ini_outlet_ports:species:mean_co_mole_fraction',&	'ini_outlet_ports:species:mean_co2_mass_fraction',&	'ini_outlet_ports:species:mean_co2_mole_fraction',&	'ini_outlet_ports:species:mean_h2_mass_fraction',&	'ini_outlet_ports:species:mean_h2_mole_fraction',&	'ini_outlet_ports:species:mean_h2o_mass_fraction',&	'ini_outlet_ports:species:mean_h2o_mole_fraction',&	'ini_outlet_ports:species:mean_n2_mass_fraction',&	'ini_outlet_ports:species:mean_n2_mole_fraction',&	'ini_outlet_ports:species:mean_o2_mass_fraction',&	'ini_outlet_ports:species:mean_o2_mole_fraction',&	
731.2	2958.08	0.00880763	5e+07	0.280051	0.0314501	0.0529234	301.808	0.0319994	0.000209643	0.576784	7.31441e-06	0.0106993	0	0.00676421	9191.77	0.0320764	1.02402e+07	1262.89	13.6067	0.002248	0.000243233	1.02406e+07	0.0226424	0.0396668	1.11746e-05	1.12124e-05	0.0290514	0.0185527	3.38842e-07	4.72399e-06	0.0237354	0.0370291	0.742489	0.744928	0.181945	0.159807	0	0.00125706	642.024	0.0188012	337640	376.458	2.38561	0.00445633	0.000414546	0.0319083	0.0559044	0	0	0.00283445	0.00181028	0	0	0.00232055	0.00362056	0.742718	0.745223	0.220219	0.193442	0.000188811	0.000524379	246.426	0.0620193	281042	528.068	1.27707	0.00710174	0.000292564	0.020339	0.0354149	0	0	0.0564462	0.0358283	0	0	0.0462122	0.0716566	0.73663	0.734557	0.140372	0.122543	
731.4	3018.98	0.00898947	5e+07	0.285833	0.0314501	0.0538319	304.508	0.0319995	0.000209641	0.576784	7.55813e-06	0.0109674	0	0.00676413	9149.83	0.0320764	1.02529e+07	1270.08	13.5498	0.0022511	0.000244282	1.02534e+07	0.0224606	0.0393483	1.14097e-05	1.14484e-05	0.0295499	0.0188711	3.45906e-07	4.8225e-06	0.0241425	0.0376643	0.742489	0.744931	0.181218	0.159169	0	0.00125903	640.733	0.0187734	338337	376.646	2.37959	0.00445881	0.000414546	0.0319092	0.055906	0	0	0.00283026	0.00180761	0	0	0.00231711	0.00361521	0.742718	0.745224	0.220225	0.193447	0.000140343	0.000525634	247.818	0.0618763	282341	529.243	1.28068	0.00707103	0.000292565	0.0202921	0.0353323	0	0	0.0566637	0.0359654	0	0	0.0463903	0.0719309	0.736605	0.734514	0.140049	0.122258	
731.6	3080.4	0.00917288	5e+07	0.291665	0.0314501	0.0547482	307.122	0.0319995	0.000209639	0.576784	7.80787e-06	0.011238	0	0.00676406	9104.47	0.0320764	1.02651e+07	1277.3	13.4921	0.0022543	0.000245349	1.02657e+07	0.0222772	0.0390271	1.16468e-05	1.16863e-05	0.0300527	0.0191922	3.53026e-07	4.92178e-06	0.0245531	0.038305	0.742489	0.744933	0.180485	0.158526	0	0.00126091	639.359	0.0187469	339004	376.825	2.37344	0.00446142	0.000414546	0.0319101	0.0559076	0	0	0.00282626	0.00180505	0	0	0.00231384	0.0036101	0.742718	0.745225	0.220231	0.193453	0.00010371	0.00052685	249.782	0.0617386	283601	530.378	1.28441	0.00703958	0.000292565	0.020247	0.0352529	0	0	0.0568732	0.0360975	0	0	0.0465617	0.072195	0.736581	0.734472	0.139737	0.121983	
731.8	3142.33	0.00935779	5e+07	0.297544	0.0314501	0.055672	309.638	0.0319995	0.000209637	0.576784	8.06369e-06	0.011512	0	0.00676398	9055.66	0.0320764	1.02768e+07	1284.56	13.4334	0.0022576	0.000246435	1.02774e+07	0.0220923	0.0387033	1.18864e-05	1.19268e-05	0.0305595	0.019516	3.60222e-07	5.02212e-06	0.024967	0.038951	0.742489	0.744935	0.179747	0.157878	0	0.0012627	637.891	0.0187217	339639	376.996	2.36713	0.00446416	0.000414546	0.0319109	0.055909	0	0	0.00282246	0.00180263	0	0	0.00231073	0.00360525	0.742719	0.745225	0.220237	0.193458	7.53739e-05	0.000528024	252.284	0.0616064	284818	531.47	1.2882	0.00700778	0.000292565	0.0202036	0.0351766	0	0	0.0570743	0.0362243	0	0	0.0467263	0.0724486	0.736558	0.734432	0.139438	0.121719	
732	3204.74	0.00954415	5e+07	0.30347	0.0314501	0.0566031	312.05	0.0319995	0.000209634	0.576784	8.32575e-06	0.0117922	0	0.00676388	9003.43	0.0320764	1.02878e+07	1291.84	13.3739	0.00226102	0.000247538	1.02884e+07	0.0219059	0.038377	1.213e-05	1.21712e-05	0.0310704	0.0198423	3.67535e-07	5.12408e-06	0.0253842	0.039602	0.742489	0.744937	0.179002	0.157224	0	0.00126443	636.325	0.0186978	340253	377.161	2.36065	0.00446705	0.000414546	0.0319117	0.0559104	0	0	0.00281886	0.00180033	0	0	0.00230779	0.00360066	0.742719	0.745226	0.220242	0.193462	5.61897e-05	0.000529172	255.246	0.06148	286000	532.522	1.29198	0.0069761	0.000292565	0.0201622	0.0351036	0	0	0.0572665	0.0363455	0	0	0.0468838	0.072691	0.736536	0.734394	0.139152	0.121466	
732.2	3267.54	0.00973168	5e+07	0.309433	0.0314501	0.05754	314.007	0.0319995	0.00020963	0.576784	8.59265e-06	0.0120107	0	0.00676376	8930.35	0.0320764	1.02981e+07	1299.14	13.3134	0.00226476	0.00024866	1.02987e+07	0.0217184	0.0380485	1.23731e-05	1.24152e-05	0.0315845	0.0201706	3.74832e-07	5.22584e-06	0.025804	0.0402571	0.742489	0.744939	0.178253	0.156567	0	0.00126596	631.271	0.0186772	340795	377.308	2.35409	0.00447408	0.000414546	0.0319124	0.0559116	0	0	0.00281575	0.00179834	0	0	0.00230524	0.00359669	0.74272	0.745227	0.220247	0.193467	4.42062e-05	0.000530215	256.65	0.0613686	287071	533.467	1.29558	0.00695681	0.000292565	0.0201256	0.0350393	0	0	0.057436	0.0364523	0	0	0.0470225	0.0729047	0.736516	0.73436	0.1389	0.121244	
732.4	3330.81	0.00992055	5e+07	0.315438	0.0314501	0.0584835	316.338	0.0319995	0.000209626	0.576784	8.865e-06	0.0122551	0	0.00676365	8857.5	0.0320764	1.03078e+07	1306.46	13.2519	0.00226853	0.000249799	1.03085e+07	0.0215295	0.0377178	1.25884e-05	1.26313e-05	0.0321022	0.0205013	3.81314e-07	5.31623e-06	0.026227	0.040917	0.742489	0.744941	0.177498	0.155904	0	0.00126725	626.234	0.0186599	341255	377.433	2.34745	0.00448136	0.000414546	0.0319129	0.0559126	0	0	0.00281314	0.00179668	0	0	0.0023031	0.00359335	0.74272	0.745227	0.220251	0.19347	3.98307e-05	0.000531142	257.969	0.0612717	288026	534.303	1.29875	0.00693971	0.000292565	0.0200939	0.0349834	0	0	0.0575833	0.0365452	0	0	0.0471431	0.0730904	0.736499	0.734331	0.13868	0.12105	
732.6	3394.5	0.0101107	5e+07	0.321484	0.0314501	0.0594333	318.476	0.0319995	0.000209623	0.576784	9.14277e-06	0.0124996	0	0.00676353	8783.58	0.0320765	1.03169e+07	1313.8	13.1892	0.00227234	0.000250957	1.03176e+07	0.0213394	0.0373848	1.28044e-05	1.2848e-05	0.0326235	0.0208343	3.87815e-07	5.40687e-06	0.0266528	0.0415815	0.742489	0.744943	0.176739	0.155238	0	0.0012683	621.234	0.0186457	341631	377.536	2.34073	0.00448886	0.000414546	0.0319134	0.0559134	0	0	0.00281101	0.00179531	0	0	0.00230135	0.00359063	0.74272	0.745228	0.220254	0.193473	3.79649e-05	0.000531958	259.009	0.0611887	288864	535.032	1.30131	0.00692541	0.000292565	0.0200666	0.0349355	0	0	0.0577095	0.0366248	0	0	0.0472465	0.0732496	0.736485	0.734305	0.138492	0.120885	
732.8	3458.61	0.0103021	5e+07	0.327569	0.0314501	0.0603893	320.509	0.0319995	0.000209619	0.576784	9.42604e-06	0.0127466	0	0.00676342	8707.79	0.0320765	1.03253e+07	1321.17	13.1252	0.00227618	0.000252133	1.03261e+07	0.021148	0.0370496	1.30213e-05	1.30657e-05	0.0331481	0.0211694	3.94341e-07	5.49787e-06	0.0270814	0.0422502	0.742489	0.744945	0.175974	0.154567	0	0.00126913	616.302	0.0186347	341925	377.616	2.33397	0.00449653	0.000414546	0.0319137	0.0559141	0	0	0.00280934	0.00179425	0	0	0.00229999	0.00358851	0.74272	0.745228	0.220257	0.193475	3.7195e-05	0.000532661	259.614	0.0611188	289584	535.655	1.30315	0.00691436	0.000292565	0.0200437	0.0348952	0	0	0.0578159	0.0366918	0	0	0.0473335	0.0733837	0.736473	0.734284	0.138334	0.120745	
733	3523.09	0.0104946	5e+07	0.33369	0.0314501	0.061351	322.435	0.0319995	0.000209616	0.576784	9.71484e-06	0.0129958	0	0.0067633	8629.73	0.0320765	1.03331e+07	1328.54	13.0599	0.00228007	0.000253327	1.03339e+07	0.0209555	0.0367125	1.32395e-05	1.32847e-05	0.0336759	0.0215065	4.00903e-07	5.58938e-06	0.0275125	0.042923	0.742488	0.744948	0.175205	0.153892	0	0.00126972	611.469	0.0186267	342137	377.675	2.32722	0.00450435	0.000414546	0.031914	0.0559145	0	0	0.00280814	0.00179348	0	0	0.002299	0.00358696	0.74272	0.745228	0.220258	0.193477	3.70146e-05	0.000533249	259.663	0.0610618	290185	536.17	1.30418	0.00690691	0.000292564	0.020025	0.0348623	0	0	0.0579026	0.0367465	0	0	0.0474045	0.073493	0.736463	0.734267	0.138205	0.120631	
733.2	3587.94	0.0106882	5e+07	0.339846	0.0314501	0.0623181	324.252	0.0319995	0.000209612	0.576784	1.00092e-05	0.0132465	0	0.00676319	8549.18	0.0320765	1.03403e+07	1335.93	12.9932	0.00228399	0.000254539	1.03411e+07	0.0207619	0.0363734	1.34589e-05	1.35049e-05	0.0342066	0.0218455	4.07499e-07	5.68136e-06	0.0279461	0.0435995	0.742488	0.74495	0.174432	0.153213	0	0.00127003	606.773	0.0186224	342250	377.706	2.32055	0.00451225	0.000414546	0.0319142	0.0559148	0	0	0.00280748	0.00179307	0	0	0.00229847	0.00358613	0.74272	0.745228	0.220259	0.193478	3.74336e-05	0.000533809	259.097	0.0610079	290756	536.658	1.30434	0.006903	0.000292564	0.0200073	0.0348312	0	0	0.0579846	0.0367982	0	0	0.0474716	0.0735964	0.736453	0.734251	0.138083	0.120524	
733.4	3653.13	0.0108828	5e+07	0.346034	0.0314501	0.0632904	325.96	0.0319995	0.000209609	0.576784	1.03092e-05	0.0134982	0	0.00676308	8466.09	0.0320765	1.03467e+07	1343.33	12.9253	0.00228796	0.000255769	1.03475e+07	0.0205673	0.0360325	1.36791e-05	1.37259e-05	0.0347402	0.0221863	4.14117e-07	5.77364e-06	0.028382	0.0442797	0.742488	0.744952	0.173654	0.15253	0	0.00127006	602.243	0.0186217	342261	377.71	2.31398	0.00452021	0.000414546	0.0319142	0.0559148	0	0	0.00280739	0.001793	0	0	0.00229839	0.00358601	0.74272	0.745228	0.22026	0.193478	3.78788e-05	0.000534347	257.944	0.0609563	291304	537.125	1.3038	0.00690217	0.000292564	0.0199904	0.0348014	0	0	0.058063	0.0368476	0	0	0.0475358	0.0736952	0.736444	0.734235	0.137966	0.120421	
733.6	3718.65	0.0110784	5e+07	0.352253	0.0314501	0.0642674	327.557	0.0319995	0.000209606	0.576784	1.06148e-05	0.0137509	0	0.00676297	8380.45	0.0320765	1.03524e+07	1350.73	12.8561	0.00229198	0.000257016	1.03533e+07	0.0203717	0.03569	1.38996e-05	1.39472e-05	0.0352764	0.0225288	4.20745e-07	5.86607e-06	0.02882	0.0449632	0.742488	0.744954	0.172873	0.151845	0	0.00126982	597.905	0.0186245	342176	377.688	2.30755	0.00452815	0.000414546	0.0319141	0.0559147	0	0	0.00280781	0.00179327	0	0	0.00229874	0.00358655	0.74272	0.745228	0.220259	0.193477	3.85061e-05	0.000534854	256.267	0.0609083	291818	537.562	1.30266	0.00690416	0.000292564	0.0199747	0.0347737	0	0	0.0581361	0.0368937	0	0	0.0475957	0.0737875	0.736436	0.734221	0.137858	0.120325	
733.8	3784.45	0.0112748	5e+07	0.3585	0.0314501	0.0652489	329.042	0.0319995	0.000209602	0.576784	1.09259e-05	0.0140023	0	0.00676286	8292.33	0.0320765	1.03575e+07	1358.13	12.7857	0.00229606	0.000258282	1.03584e+07	0.0201752	0.0353459	1.41202e-05	1.41686e-05	0.035815	0.0228729	4.27373e-07	5.95849e-06	0.02926	0.0456498	0.742488	0.744956	0.172088	0.151156	0	0.00126932	593.771	0.0186306	341998	377.641	2.30131	0.00453603	0.000414546	0.0319139	0.0559143	0	0	0.00280873	0.00179386	0	0	0.00229949	0.00358772	0.74272	0.745228	0.220258	0.193476	3.99299e-05	0.000535324	254.154	0.0608641	292292	537.962	1.30103	0.0069086	0.000292564	0.0199602	0.0347482	0	0	0.0582033	0.0369361	0	0	0.0476507	0.0738721	0.736428	0.734207	0.137758	0.120237	
734	3850.54	0.0114721	5e+07	0.364773	0.0314501	0.0662344	330.408	0.0319995	0.000209599	0.576784	1.12427e-05	0.0142544	0	0.00676275	8201.84	0.0320765	1.03618e+07	1365.53	12.714	0.0023002	0.000259566	1.03627e+07	0.0199779	0.0350004	1.43413e-05	1.43905e-05	0.0363558	0.0232184	4.34016e-07	6.05113e-06	0.0297019	0.0463393	0.742488	0.744958	0.1713	0.150464	0	0.00126857	589.843	0.0186398	341731	377.57	2.29525	0.0045438	0.000414546	0.0319136	0.0559138	0	0	0.00281011	0.00179474	0	0	0.00230062	0.00358949	0.74272	0.745228	0.220255	0.193474	4.11299e-05	0.000535753	251.735	0.0608242	292723	538.324	1.29905	0.00691498	0.000292563	0.0199471	0.0347252	0	0	0.058264	0.0369743	0	0	0.0477004	0.0739486	0.736421	0.734195	0.137667	0.120157	
734.2	3916.87	0.0116702	5e+07	0.37107	0.0314501	0.0672238	331.685	0.0319995	0.000209596	0.576784	1.15654e-05	0.0145182	0	0.00676265	8109.78	0.0320765	1.03654e+07	1372.93	12.6411	0.00230453	0.000260867	1.03663e+07	0.0197799	0.0346535	1.45634e-05	1.46134e-05	0.0368988	0.0235652	4.40689e-07	6.14418e-06	0.0301454	0.0470315	0.742487	0.74496	0.170509	0.149769	0	0.00126767	586.356	0.0186506	341415	377.485	2.28935	0.0045517	0.000414546	0.0319132	0.0559132	0	0	0.00281173	0.00179578	0	0	0.00230195	0.00359156	0.74272	0.745228	0.220253	0.193472	3.0561e-05	0.000536167	249.364	0.0607857	293138	538.671	1.29691	0.00692126	0.000292563	0.0199345	0.034703	0	0	0.0583225	0.0370112	0	0	0.0477483	0.0740224	0.736414	0.734183	0.13758	0.12008	
734.4	3983.43	0.0118689	5e+07	0.377389	0.0314501	0.0682165	332.794	0.0319995	0.000209593	0.576784	1.18937e-05	0.0147763	0	0.00676255	8015.41	0.0320765	1.03682e+07	1380.32	12.567	0.00230894	0.000262186	1.03692e+07	0.0195812	0.0343054	1.47909e-05	1.48417e-05	0.0374436	0.0239132	4.47522e-07	6.23946e-06	0.0305905	0.047726	0.742487	0.744962	0.169715	0.149072	0	0.00126668	583.016	0.0186625	341059	377.389	2.28362	0.00455946	0.000414546	0.0319128	0.0559125	0	0	0.00281353	0.00179693	0	0	0.00230342	0.00359386	0.74272	0.745227	0.22025	0.193469	3.08899e-05	0.000536566	247.176	0.0607486	293537	539.003	1.29486	0.00692752	0.000292563	0.0199223	0.0346815	0	0	0.058379	0.0370468	0	0	0.0477945	0.0740936	0.736408	0.734172	0.137496	0.120006	
734.6	4050.19	0.0120682	5e+07	0.383727	0.0314501	0.0692123	333.802	0.0319995	0.00020959	0.576784	1.22278e-05	0.0150314	0	0.00676245	7918.99	0.0320765	1.03703e+07	1387.7	12.4918	0.00231344	0.000263524	1.03713e+07	0.0193818	0.0339563	1.50175e-05	1.50692e-05	0.0379901	0.0242623	4.54331e-07	6.33441e-06	0.0310369	0.0484226	0.742487	0.744964	0.168919	0.148373	0	0.00126558	579.813	0.0186756	340668	377.283	2.27806	0.00456706	0.000414546	0.0319124	0.0559117	0	0	0.0028155	0.00179819	0	0	0.00230504	0.00359637	0.74272	0.745227	0.220247	0.193467	3.17725e-05	0.00053695	245.305	0.060713	293918	539.321	1.29303	0.00693324	0.000292563	0.0199106	0.034661	0	0	0.0584331	0.0370809	0	0	0.0478388	0.0741618	0.736402	0.734161	0.137416	0.119935	
734.8	4117.13	0.0122681	5e+07	0.390082	0.0314501	0.0702108	334.679	0.0319996	0.000209587	0.576784	1.25675e-05	0.0152868	0	0.00676235	7820.8	0.0320765	1.03716e+07	1395.06	12.4157	0.00231802	0.000264879	1.03726e+07	0.019182	0.0336063	1.52454e-05	1.52979e-05	0.038538	0.0246123	4.61179e-07	6.42991e-06	0.0314845	0.0491211	0.742487	0.744966	0.16812	0.147673	0	0.00126439	576.74	0.0186896	340244	377.168	2.2727	0.00457449	0.000414546	0.031912	0.0559109	0	0	0.00281762	0.00179954	0	0	0.00230677	0.00359907	0.742719	0.745226	0.220244	0.193464	3.26291e-05	0.000537318	243.798	0.0606788	294284	539.624	1.2915	0.00693814	0.000292563	0.0198994	0.0346413	0	0	0.058485	0.0371137	0	0	0.0478813	0.0742273	0.736396	0.734151	0.137338	0.119867	
735	4184.22	0.0124684	5e+07	0.396451	0.0314501	0.0712115	335.438	0.0319996	0.000209582	0.576784	1.29128e-05	0.015539	0	0.00676221	7721.28	0.0320766	1.0372e+07	1402.41	12.3387	0.00232268	0.000266251	1.03731e+07	0.0189816	0.0332554	1.54725e-05	1.55258e-05	0.0390871	0.0249631	4.68005e-07	6.52511e-06	0.0319331	0.0498212	0.742487	0.744968	0.16732	0.14697	0	0.00126317	573.803	0.0187044	339806	377.049	2.26753	0.00458169	0.000414546	0.0319115	0.05591	0	0	0.00281985	0.00180096	0	0	0.00230859	0.00360192	0.742719	0.745226	0.220241	0.193461	3.38292e-05	0.000537696	242.636	0.060646	294648	539.922	1.29028	0.00694215	0.000292563	0.0198887	0.0346224	0	0	0.0585349	0.0371451	0	0	0.0479222	0.0742902	0.73639	0.734141	0.137264	0.119801	
735.2	4251.43	0.0126691	5e+07	0.402833	0.0314501	0.0722141	336.059	0.0319996	0.000209578	0.576784	1.32638e-05	0.0157916	0	0.00676208	7620.5	0.0320766	1.03717e+07	1409.73	12.261	0.00232743	0.000267642	1.03727e+07	0.018781	0.0329039	1.57005e-05	1.57547e-05	0.0396373	0.0253145	4.74862e-07	6.62073e-06	0.0323826	0.0505226	0.742487	0.74497	0.166518	0.146266	0	0.00126192	571.02	0.0187195	339361	376.928	2.2626	0.00458859	0.000414546	0.031911	0.0559091	0	0	0.00282213	0.00180241	0	0	0.00231046	0.00360483	0.742719	0.745226	0.220238	0.193458	3.51211e-05	0.000537934	241.707	0.0606278	294870	540.091	1.28919	0.00694657	0.000292563	0.0198827	0.0346119	0	0	0.0585627	0.0371626	0	0	0.0479449	0.0743252	0.736387	0.734136	0.137223	0.119765	
735.4	4318.74	0.0128701	5e+07	0.409224	0.0314501	0.0732182	336.557	0.0319996	0.000209574	0.576784	1.36202e-05	0.0160388	0	0.00676195	7518.72	0.0320766	1.03705e+07	1417.03	12.1825	0.00233228	0.00026905	1.03716e+07	0.01858	0.0325519	1.59277e-05	1.59827e-05	0.0401884	0.0256665	4.81697e-07	6.71605e-06	0.0328328	0.0512251	0.742487	0.744972	0.165715	0.145561	0	0.00126065	568.422	0.0187347	338907	376.804	2.25795	0.0045951	0.000414546	0.0319105	0.0559083	0	0	0.00282442	0.00180388	0	0	0.00231233	0.00360776	0.742719	0.745225	0.220234	0.193455	3.70982e-05	0.000538017	240.899	0.0606253	294932	540.12	1.28808	0.0069516	0.000292563	0.0198819	0.0346104	0	0	0.0585664	0.0371649	0	0	0.047948	0.0743299	0.736386	0.734135	0.137217	0.11976	
735.6	4386.12	0.0130713	5e+07	0.415622	0.0314501	0.0742235	336.927	0.0319996	0.000209571	0.576784	1.3982e-05	0.0162802	0	0.00676182	7416.2	0.0320766	1.03685e+07	1424.29	12.1034	0.00233721	0.000270476	1.03696e+07	0.0183787	0.0321994	1.61529e-05	1.62087e-05	0.04074	0.0260189	4.8848e-07	6.81064e-06	0.0332834	0.0519283	0.742486	0.744975	0.164911	0.144856	0	0.00125936	566.042	0.0187499	338448	376.678	2.25364	0.00460116	0.000414546	0.03191	0.0559074	0	0	0.00282671	0.00180534	0	0	0.00231421	0.00361069	0.742718	0.745225	0.220231	0.193452	3.94986e-05	0.000537964	240.124	0.0606365	294854	540.026	1.28685	0.0069575	0.000292563	0.0198856	0.0346169	0	0	0.0585494	0.0371542	0	0	0.047934	0.0743084	0.736388	0.734138	0.137243	0.119782	
735.8	4453.56	0.0132727	5e+07	0.422024	0.0314501	0.0752294	337.162	0.0319996	0.000209567	0.576784	1.43491e-05	0.0165176	0	0.0067617	7313.18	0.0320766	1.03657e+07	1431.53	12.0238	0.00234224	0.00027192	1.03668e+07	0.0181774	0.0318467	1.63772e-05	1.64338e-05	0.041292	0.0263715	4.95237e-07	6.90487e-06	0.0337344	0.0526321	0.742486	0.744977	0.164107	0.14415	0	0.00125806	563.918	0.0187651	337985	376.55	2.24972	0.0046067	0.000414546	0.0319095	0.0559065	0	0	0.002829	0.0018068	0	0	0.00231608	0.0036136	0.742718	0.745224	0.220227	0.193449	4.19115e-05	0.000537786	239.299	0.0606599	294648	539.823	1.28546	0.00696434	0.000292563	0.0198932	0.0346304	0	0	0.0585139	0.0371319	0	0	0.047905	0.0742637	0.736392	0.734145	0.137295	0.119829	
736	4521.01	0.0134741	5e+07	0.428429	0.0314501	0.0762357	337.265	0.0319996	0.000209563	0.576784	1.47213e-05	0.0167485	0	0.00676158	7209.89	0.0320766	1.03621e+07	1438.74	11.9437	0.00234735	0.000273381	1.03632e+07	0.017976	0.0314939	1.65994e-05	1.66568e-05	0.0418442	0.0267243	5.0194e-07	6.99835e-06	0.0341855	0.0533361	0.742486	0.744979	0.163302	0.143443	0	0.00125676	562.081	0.0187801	337522	376.422	2.24625	0.00461165	0.000414546	0.031909	0.0559056	0	0	0.00283126	0.00180825	0	0	0.00231794	0.0036165	0.742718	0.745224	0.220224	0.193446	4.51443e-05	0.000537495	238.354	0.0606941	294326	539.518	1.28386	0.00697222	0.000292563	0.0199044	0.0346501	0	0	0.0584618	0.037099	0	0	0.0478623	0.0741981	0.736398	0.734156	0.137373	0.119897	
736.2	4588.46	0.0136755	5e+07	0.434833	0.0314501	0.0772419	337.236	0.0319996	0.00020956	0.576784	1.50988e-05	0.0169862	0	0.00676146	7107.2	0.0320766	1.03577e+07	1445.9	11.8634	0.00235262	0.00027486	1.03588e+07	0.0177745	0.0311412	1.68212e-05	1.68794e-05	0.0423964	0.027077	5.08637e-07	7.09174e-06	0.0346366	0.0540401	0.742486	0.744981	0.162498	0.142737	0	0.00125537	560.734	0.0187961	337024	376.283	2.24324	0.004616	0.000414546	0.0319085	0.0559047	0	0	0.00283368	0.00180979	0	0	0.00231992	0.00361958	0.742718	0.745223	0.22022	0.193443	4.79781e-05	0.000537005	237.36	0.0607473	293800	539.038	1.28221	0.0069801	0.000292563	0.0199219	0.0346808	0	0	0.0583809	0.037048	0	0	0.0477961	0.074096	0.736408	0.734172	0.137493	0.120003	
736.4	4655.87	0.0138768	5e+07	0.441234	0.0314501	0.0782476	337.045	0.0319996	0.000209556	0.576784	1.54814e-05	0.0172128	0	0.00676135	7004.47	0.0320766	1.03523e+07	1453.02	11.7828	0.00235798	0.000276356	1.03534e+07	0.0175732	0.0307886	1.70457e-05	1.71047e-05	0.0429483	0.0274296	5.15419e-07	7.18632e-06	0.0350875	0.0547437	0.742486	0.744983	0.161694	0.142031	0	0.00125386	559.715	0.0188134	336486	376.133	2.2407	0.00461976	0.000414546	0.0319079	0.0559037	0	0	0.00283628	0.00181145	0	0	0.00232204	0.0036229	0.742717	0.745223	0.220216	0.193439	5.26702e-05	0.000536312	236.294	0.0608191	293071	538.383	1.2806	0.00698878	0.000292563	0.0199454	0.0347223	0	0	0.0582717	0.0369792	0	0	0.0477067	0.0739583	0.73642	0.734194	0.137656	0.120147	
